Usage,Timestep,InventoryCode,Domain
8589934592,23,3,C[i]
8589934592,24,3,C[i]
8375186227,25,3,C[i]
9234179686,26,3,C[i]
7516192768,27,3,C[i]
8661517380,28,3,C[i]
8804682956,29,3,C[i]
8517638875,30,3,C[i]
8540589298,31,3,C[i]
8213423912,32,3,C[i]
7226483116,33,3,C[i]
8073501382,34,3,C[i]
8408537342,35,3,C[i]
48094685,1,4,C[i]
50890888,2,4,C[i]
50331648,3,4,C[i]
60957218,4,4,C[i]
52009369,5,4,C[i]
35232153,6,4,C[i]
50331648,7,4,C[i]
47535445,8,4,C[i]
60397977,9,4,C[i]
35791394,10,4,C[i]
64312661,11,4,C[i]
48653926,12,4,C[i]
48653926,13,4,C[i]
63194180,14,4,C[i]
65431142,15,4,C[i]
52009369,16,4,C[i]
64312661,17,4,C[i]
57601774,18,4,C[i]
50890888,19,4,C[i]
53687091,20,4,C[i]
56483293,21,4,C[i]
63194180,22,4,C[i]
47535445,23,4,C[i]
26284305,24,4,C[i]
26843545,25,4,C[i]
27962026,26,4,C[i]
27962026,27,4,C[i]
31317469,28,4,C[i]
25165824,29,4,C[i]
28521267,30,4,C[i]
26179014,31,4,C[i]
26716499,32,4,C[i]
27980638,33,4,C[i]
27766753,34,4,C[i]
28916388,35,4,C[i]
10433191389,1,5,C[i]
9305762474,2,5,C[i]
9269971080,3,5,C[i]
9377345262,4,5,C[i]
8554143197,5,5,C[i]
8912057139,6,5,C[i]
9019431321,7,5,C[i]
10558461269,8,5,C[i]
9055222715,9,5,C[i]
9126805504,10,5,C[i]
10021590357,11,5,C[i]
9735259204,12,5,C[i]
9520510839,13,5,C[i]
9162596898,14,5,C[i]
9305762474,15,5,C[i]
9448928051,16,5,C[i]
9735259204,17,5,C[i]
9377345262,18,5,C[i]
9663676416,19,5,C[i]
9592093627,20,5,C[i]
9520510839,21,5,C[i]
9162596898,22,5,C[i]
9019431321,23,5,C[i]
8804682956,24,5,C[i]
9377345262,25,5,C[i]
8446769015,26,5,C[i]
8876265745,27,5,C[i]
8088855074,28,5,C[i]
7802523921,29,5,C[i]
9448928051,30,5,C[i]
7617589305,31,5,C[i]
7815962249,32,5,C[i]
7630468316,33,5,C[i]
7951123056,34,5,C[i]
7690855653,35,5,C[i]
13457564194,1,6,C[i]
13171233041,2,6,C[i]
14030226500,3,6,C[i]
12884901888,4,6,C[i]
13457564194,5,6,C[i]
13171233041,6,6,C[i]
12884901888,7,6,C[i]
13171233041,8,6,C[i]
13171233041,9,6,C[i]
12884901888,10,6,C[i]
12884901888,11,6,C[i]
12598570734,12,6,C[i]
12598570734,13,6,C[i]
12884901888,14,6,C[i]
12598570734,15,6,C[i]
12884901888,16,6,C[i]
13171233041,17,6,C[i]
12598570734,18,6,C[i]
12884901888,19,6,C[i]
12884901888,20,6,C[i]
12598570734,21,6,C[i]
12598570734,22,6,C[i]
12598570734,23,6,C[i]
12312239581,24,6,C[i]
12312239581,25,6,C[i]
12025908428,26,6,C[i]
12598570734,27,6,C[i]
13171233041,28,6,C[i]
12884901888,29,6,C[i]
12312239581,30,6,C[i]
12614037764,31,6,C[i]
12595128757,32,6,C[i]
12162999621,33,6,C[i]
12243560001,34,6,C[i]
12403212605,35,6,C[i]
24606583,1,7,C[i]
18175317,2,7,C[i]
18738926,3,7,C[i]
22090001,4,7,C[i]
21530760,5,7,C[i]
21251140,6,7,C[i]
20137028,7,7,C[i]
21810380,8,7,C[i]
21810380,9,7,C[i]
22090001,10,7,C[i]
19014178,11,7,C[i]
20691899,12,7,C[i]
21535129,13,7,C[i]
22090001,14,7,C[i]
18734557,15,7,C[i]
18175317,16,7,C[i]
17895697,17,7,C[i]
17616076,18,7,C[i]
18175317,19,7,C[i]
19014178,20,7,C[i]
17336456,21,7,C[i]
20691899,22,7,C[i]
16777216,23,7,C[i]
31317469,24,7,C[i]
32435950,25,7,C[i]
22369621,26,7,C[i]
31317469,27,7,C[i]
34113672,28,7,C[i]
34113672,29,7,C[i]
35232153,30,7,C[i]
36214006,31,7,C[i]
33510392,32,7,C[i]
34964664,33,7,C[i]
34764879,34,7,C[i]
34533735,35,7,C[i]
16034544571,1,8,C[i]
16320875724,2,8,C[i]
16607206877,3,8,C[i]
15748213418,4,8,C[i]
15461882265,5,8,C[i]
15748213418,6,8,C[i]
15748213418,7,8,C[i]
15748213418,8,8,C[i]
15748213418,9,8,C[i]
16320875724,10,8,C[i]
15748213418,11,8,C[i]
14889219959,12,8,C[i]
15175551112,13,8,C[i]
14316557653,14,8,C[i]
14602888806,15,8,C[i]
14316557653,16,8,C[i]
14889219959,17,8,C[i]
14030226500,18,8,C[i]
14030226500,19,8,C[i]
13743895347,20,8,C[i]
14889219959,21,8,C[i]
13743895347,22,8,C[i]
14602888806,23,8,C[i]
14316557653,24,8,C[i]
14602888806,25,8,C[i]
13743895347,26,8,C[i]
14316557653,27,8,C[i]
14030226500,28,8,C[i]
14316557653,29,8,C[i]
13665752676,30,8,C[i]
14114148244,31,8,C[i]
14236348216,32,8,C[i]
14193043192,33,8,C[i]
13342068206,34,8,C[i]
14044446619,35,8,C[i]
4796046813,1,9,C[i]
4652881237,2,9,C[i]
4294967296,3,9,C[i]
4438132872,4,9,C[i]
4867629602,5,9,C[i]
4724464025,6,9,C[i]
4867629602,7,9,C[i]
4867629602,8,9,C[i]
4867629602,9,9,C[i]
4294967296,10,9,C[i]
3650722201,11,9,C[i]
3650722201,12,9,C[i]
3650722201,13,9,C[i]
3579139413,14,9,C[i]
3650722201,15,9,C[i]
3149642683,16,9,C[i]
3221225472,17,9,C[i]
3292808260,18,9,C[i]
3579139413,19,9,C[i]
3364391048,20,9,C[i]
3650722201,21,9,C[i]
3364391048,22,9,C[i]
3364391048,23,9,C[i]
2648563165,24,9,C[i]
2791728742,25,9,C[i]
2863311530,26,9,C[i]
2863311530,27,9,C[i]
2863311530,28,9,C[i]
3149642683,29,9,C[i]
3964252903,30,9,C[i]
3110275763,31,9,C[i]
2731650640,32,9,C[i]
3596252818,33,9,C[i]
3447499222,34,9,C[i]
3182374531,35,9,C[i]
583287876,1,10,C[i]
623553194,2,10,C[i]
610690662,3,10,C[i]
0,4,10,C[i]
0,5,10,C[i]
0,6,10,C[i]
0,7,10,C[i]
0,8,10,C[i]
0,9,10,C[i]
0,10,10,C[i]
0,11,10,C[i]
0,12,10,C[i]
0,13,10,C[i]
0,14,10,C[i]
0,15,10,C[i]
0,16,10,C[i]
0,17,10,C[i]
0,18,10,C[i]
0,19,10,C[i]
0,20,10,C[i]
0,21,10,C[i]
0,22,10,C[i]
0,23,10,C[i]
0,24,10,C[i]
0,25,10,C[i]
0,26,10,C[i]
0,27,10,C[i]
0,28,10,C[i]
0,29,10,C[i]
0,30,10,C[i]
0,31,10,C[i]
0,32,10,C[i]
0,33,10,C[i]
0,34,10,C[i]
0,35,10,C[i]
14716313,1,11,C[i]
24398574,2,11,C[i]
24398916,3,11,C[i]
19505015,4,11,C[i]
22546705,5,11,C[i]
18806579,6,11,C[i]
8635255,7,11,C[i]
9544226,8,11,C[i]
12811776,9,11,C[i]
12445218,10,11,C[i]
15136631,11,11,C[i]
14787106,12,11,C[i]
14332518,13,11,C[i]
15101610,14,11,C[i]
13319099,15,11,C[i]
9893614,16,11,C[i]
6153216,17,11,C[i]
7411575,18,11,C[i]
11816072,19,11,C[i]
13563699,20,11,C[i]
14262818,21,11,C[i]
11571336,22,11,C[i]
11431389,23,11,C[i]
9998404,24,11,C[i]
5664426,25,11,C[i]
11396710,26,11,C[i]
15660919,27,11,C[i]
11082137,28,11,C[i]
4650803,29,11,C[i]
11256217,30,11,C[i]
10742955,31,11,C[i]
11378049,32,11,C[i]
8725824,33,11,C[i]
6768828,34,11,C[i]
11535131,35,11,C[i]
13457564194,1,12,C[i]
12741736311,2,12,C[i]
13887060923,3,12,C[i]
12741736311,4,12,C[i]
13171233041,5,12,C[i]
12884901888,6,12,C[i]
12598570734,7,12,C[i]
13314398617,8,12,C[i]
12884901888,9,12,C[i]
12455405158,10,12,C[i]
12455405158,11,12,C[i]
12169074005,12,12,C[i]
12455405158,13,12,C[i]
12598570734,14,12,C[i]
12025908428,15,12,C[i]
12884901888,16,12,C[i]
12598570734,17,12,C[i]
12312239581,18,12,C[i]
12884901888,19,12,C[i]
12884901888,20,12,C[i]
12312239581,21,12,C[i]
12025908428,22,12,C[i]
12455405158,23,12,C[i]
12025908428,24,12,C[i]
12312239581,25,12,C[i]
11882742852,26,12,C[i]
12455405158,27,12,C[i]
13171233041,28,12,C[i]
12598570734,29,12,C[i]
12169074005,30,12,C[i]
12562279828,31,12,C[i]
12296269780,32,12,C[i]
12136259080,33,12,C[i]
12037677837,34,12,C[i]
12153247541,35,12,C[i]
28919446459,1,13,C[i]
28346784153,2,13,C[i]
29778439918,3,13,C[i]
31496426837,4,13,C[i]
30923764531,5,13,C[i]
31210095684,6,13,C[i]
31782757990,7,13,C[i]
34073407214,8,13,C[i]
33214413755,9,13,C[i]
33500744908,10,13,C[i]
34073407214,11,13,C[i]
35218731827,12,13,C[i]
35218731827,13,13,C[i]
35791394133,14,13,C[i]
35791394133,15,13,C[i]
36077725286,16,13,C[i]
36364056439,17,13,C[i]
36364056439,18,13,C[i]
36077725286,19,13,C[i]
37223049898,20,13,C[i]
36650387592,21,13,C[i]
36936718745,22,13,C[i]
38368374510,23,13,C[i]
35505062980,24,13,C[i]
38368374510,25,13,C[i]
36650387592,26,13,C[i]
37223049898,27,13,C[i]
36077725286,28,13,C[i]
34932400674,29,13,C[i]
34932400674,30,13,C[i]
35132913811,31,13,C[i]
35747294028,32,13,C[i]
35507711168,33,13,C[i]
35713764128,34,13,C[i]
35847009674,35,13,C[i]
6800364885,1,14,C[i]
6943530461,2,14,C[i]
6871947673,3,14,C[i]
7229861614,4,14,C[i]
5297126331,5,14,C[i]
4724464025,6,14,C[i]
4939212390,7,14,C[i]
7301444403,8,14,C[i]
6442450944,9,14,C[i]
6943530461,10,14,C[i]
6227702579,11,14,C[i]
6871947673,12,14,C[i]
6299285367,13,14,C[i]
6728782097,14,14,C[i]
3650722201,15,14,C[i]
3221225472,16,14,C[i]
3149642683,17,14,C[i]
3221225472,18,14,C[i]
3579139413,19,14,C[i]
3221225472,20,14,C[i]
3579139413,21,14,C[i]
3292808260,22,14,C[i]
3435973836,23,14,C[i]
2791728742,24,14,C[i]
3006477107,25,14,C[i]
2934894318,26,14,C[i]
2863311530,27,14,C[i]
2863311530,28,14,C[i]
2863311530,29,14,C[i]
3314985150,30,14,C[i]
3083677633,31,14,C[i]
2765671262,32,14,C[i]
3645743855,33,14,C[i]
3070404262,34,14,C[i]
3309598262,35,14,C[i]
429496729,1,15,C[i]
429496729,2,15,C[i]
429496729,3,15,C[i]
465288123,4,15,C[i]
465288123,5,15,C[i]
429496729,6,15,C[i]
429496729,7,15,C[i]
536870912,8,15,C[i]
536870912,9,15,C[i]
465288123,10,15,C[i]
465288123,11,15,C[i]
429496729,12,15,C[i]
429496729,13,15,C[i]
465288123,14,15,C[i]
465288123,15,15,C[i]
465288123,16,15,C[i]
465288123,17,15,C[i]
465288123,18,15,C[i]
465288123,19,15,C[i]
393705335,20,15,C[i]
501079517,21,15,C[i]
465288123,22,15,C[i]
536870912,23,15,C[i]
572662306,24,15,C[i]
178956970,25,15,C[i]
107374182,26,15,C[i]
286331153,27,15,C[i]
143165576,28,15,C[i]
143165576,29,15,C[i]
233357317,30,15,C[i]
159637909,31,15,C[i]
109298267,32,15,C[i]
129012564,33,15,C[i]
353459651,34,15,C[i]
102295039,35,15,C[i]
2308544921,1,16,C[i]
2362232012,2,16,C[i]
2487501892,3,16,C[i]
2720145954,4,16,C[i]
2684354560,5,16,C[i]
2702250257,6,16,C[i]
2970685713,7,16,C[i]
3060164198,8,16,C[i]
2576980377,9,16,C[i]
2576980377,10,16,C[i]
2487501892,11,16,C[i]
2738041651,12,16,C[i]
2648563165,13,16,C[i]
2952790016,14,16,C[i]
2988581410,15,16,C[i]
3006477107,16,16,C[i]
3060164198,17,16,C[i]
2881207227,18,16,C[i]
2738041651,19,16,C[i]
2505397589,20,16,C[i]
2845415833,21,16,C[i]
2720145954,22,16,C[i]
3829679172,23,16,C[i]
3435973836,24,16,C[i]
3221225472,25,16,C[i]
3149642683,26,16,C[i]
3006477107,27,16,C[i]
3185434077,28,16,C[i]
3113851289,29,16,C[i]
2899102924,30,16,C[i]
3094746256,31,16,C[i]
3092996924,32,16,C[i]
3254827504,33,16,C[i]
3155868697,34,16,C[i]
3319092022,35,16,C[i]
2621719620,1,17,C[i]
1881844394,2,17,C[i]
2678762154,3,17,C[i]
2767122158,4,17,C[i]
3064638122,5,17,C[i]
2876733303,6,17,C[i]
3044505463,7,17,C[i]
3342021427,8,17,C[i]
3057927236,9,17,C[i]
2838704947,10,17,C[i]
3042268501,11,17,C[i]
3234647244,12,17,C[i]
3954949051,13,17,C[i]
3037794577,14,17,C[i]
3008329591,15,17,C[i]
3933977531,16,17,C[i]
3878892339,17,17,C[i]
3107699643,18,17,C[i]
3640096631,19,17,C[i]
3197737369,20,17,C[i]
3248069017,21,17,C[i]
3339784465,22,17,C[i]
3433736874,23,17,C[i]
3199974331,24,17,C[i]
3337547502,25,17,C[i]
3707764736,26,17,C[i]
4154038681,27,17,C[i]
4286019447,28,17,C[i]
4214436659,29,17,C[i]
4818416435,30,17,C[i]
3458957527,31,17,C[i]
3177710329,32,17,C[i]
3704164386,33,17,C[i]
3210613315,34,17,C[i]
2989227662,35,17,C[i]
0,1,18,C[i]
0,2,18,C[i]
0,3,18,C[i]
0,4,18,C[i]
0,5,18,C[i]
0,6,18,C[i]
0,7,18,C[i]
0,8,18,C[i]
0,9,18,C[i]
0,10,18,C[i]
0,11,18,C[i]
0,12,18,C[i]
0,13,18,C[i]
0,14,18,C[i]
19157500,15,18,C[i]
11873614,16,18,C[i]
15312081,17,18,C[i]
13959936,18,18,C[i]
13916091,19,18,C[i]
15298944,20,18,C[i]
15167112,21,18,C[i]
14498816,22,18,C[i]
12244966,23,18,C[i]
13039334,24,18,C[i]
11030314,25,18,C[i]
16535347,26,18,C[i]
12629469,27,18,C[i]
13275989,28,18,C[i]
16172091,29,18,C[i]
14682845,30,18,C[i]
11303096,31,18,C[i]
11624502,32,18,C[i]
10927962,33,18,C[i]
11796750,34,18,C[i]
11182450,35,18,C[i]
20329511867,1,19,C[i]
21188505326,2,19,C[i]
20615843020,3,19,C[i]
20615843020,4,19,C[i]
20615843020,5,19,C[i]
21188505326,6,19,C[i]
22333829939,7,19,C[i]
22620161092,8,19,C[i]
21761167633,9,19,C[i]
21761167633,10,19,C[i]
22333829939,11,19,C[i]
21188505326,12,19,C[i]
21188505326,13,19,C[i]
21188505326,14,19,C[i]
22047498786,15,19,C[i]
22333829939,16,19,C[i]
21188505326,17,19,C[i]
21761167633,18,19,C[i]
22047498786,19,19,C[i]
22333829939,20,19,C[i]
23479154551,21,19,C[i]
22906492245,22,19,C[i]
22047498786,23,19,C[i]
22333829939,24,19,C[i]
23479154551,25,19,C[i]
23192823398,26,19,C[i]
23479154551,27,19,C[i]
23479154551,28,19,C[i]
22333829939,29,19,C[i]
22464025473,30,19,C[i]
23569355505,31,19,C[i]
22335524010,32,19,C[i]
22462454312,33,19,C[i]
23089650898,34,19,C[i]
22766478004,35,19,C[i]
86,1,0,A
83,2,0,A
86,3,0,A
81,4,0,A
84,5,0,A
86,6,0,A
80,7,0,A
81,8,0,A
84,9,0,A
86,10,0,A
86,11,0,A
84,12,0,A
86,13,0,A
84,14,0,A
86,15,0,A
85,16,0,A
86,17,0,A
86,18,0,A
86,19,0,A
86,20,0,A
81,21,0,A
82,22,0,A
85,23,0,A
86,24,0,A
86,25,0,A
86,26,0,A
86,27,0,A
86,28,0,A
85,29,0,A
86,30,0,A
86,31,0,A
83,32,0,A
86,33,0,A
86,34,0,A
86,35,0,A
86,36,0,A
83,37,0,A
85,38,0,A
86,39,0,A
86,40,0,A
85,41,0,A
86,42,0,A
86,43,0,A
86,44,0,A
86,45,0,A
84,46,0,A
86,47,0,A
85,48,0,A
86,49,0,A
86,50,0,A
86,51,0,A
86,52,0,A
84,53,0,A
86,54,0,A
86,55,0,A
86,56,0,A
86,57,0,A
86,58,0,A
86,59,0,A
86,60,0,A
86,61,0,A
86,62,0,A
86,63,0,A
86,64,0,A
85,65,0,A
85,66,0,A
85,67,0,A
86,68,0,A
75,69,0,A
75,70,0,A
75,71,0,A
75,72,0,A
75,73,0,A
75,74,0,A
75,75,0,A
75,76,0,A
75,77,0,A
75,78,0,A
75,79,0,A
75,80,0,A
75,81,0,A
75,82,0,A
75,83,0,A
75,84,0,A
75,85,0,A
75,86,0,A
75,87,0,A
75,88,0,A
75,89,0,A
75,90,0,A
75,91,0,A
75,92,0,A
75,93,0,A
75,94,0,A
74,95,0,A
74,96,0,A
74,97,0,A
74,98,0,A
74,99,0,A
74,100,0,A
32,1,1,A
35,2,1,A
39,3,1,A
39,4,1,A
36,5,1,A
38,6,1,A
36,7,1,A
32,8,1,A
34,9,1,A
38,10,1,A
38,11,1,A
39,12,1,A
40,13,1,A
38,14,1,A
35,15,1,A
38,16,1,A
41,17,1,A
37,18,1,A
38,19,1,A
41,20,1,A
41,21,1,A
37,22,1,A
38,23,1,A
40,24,1,A
39,25,1,A
36,26,1,A
40,27,1,A
42,28,1,A
38,29,1,A
41,30,1,A
38,31,1,A
39,32,1,A
42,33,1,A
41,34,1,A
43,35,1,A
40,36,1,A
41,37,1,A
42,38,1,A
41,39,1,A
42,40,1,A
44,41,1,A
44,42,1,A
40,43,1,A
41,44,1,A
42,45,1,A
41,46,1,A
46,47,1,A
45,48,1,A
45,49,1,A
41,50,1,A
41,51,1,A
43,52,1,A
45,53,1,A
46,54,1,A
48,55,1,A
46,56,1,A
41,57,1,A
42,58,1,A
44,59,1,A
42,60,1,A
45,61,1,A
46,62,1,A
49,63,1,A
42,64,1,A
44,65,1,A
44,66,1,A
43,67,1,A
44,68,1,A
47,69,1,A
47,70,1,A
41,71,1,A
42,72,1,A
43,73,1,A
46,74,1,A
45,75,1,A
45,76,1,A
43,77,1,A
39,78,1,A
42,79,1,A
46,80,1,A
46,81,1,A
44,82,1,A
46,83,1,A
47,84,1,A
43,85,1,A
44,86,1,A
44,87,1,A
40,88,1,A
43,89,1,A
44,90,1,A
47,91,1,A
38,92,1,A
39,93,1,A
44,94,1,A
46,95,1,A
48,96,1,A
48,97,1,A
46,98,1,A
42,99,1,A
46,100,1,A
2,1,2,A
2,2,2,A
2,3,2,A
4,4,2,A
6,5,2,A
7,6,2,A
7,7,2,A
7,8,2,A
3,9,2,A
6,10,2,A
10,11,2,A
13,12,2,A
13,13,2,A
13,14,2,A
13,15,2,A
8,16,2,A
13,17,2,A
14,18,2,A
14,19,2,A
14,20,2,A
14,21,2,A
14,22,2,A
7,23,2,A
14,24,2,A
20,25,2,A
23,26,2,A
23,27,2,A
23,28,2,A
23,29,2,A
12,30,2,A
22,31,2,A
23,32,2,A
23,33,2,A
22,34,2,A
22,35,2,A
22,36,2,A
26,37,2,A
17,38,2,A
22,39,2,A
21,40,2,A
23,41,2,A
23,42,2,A
23,43,2,A
14,44,2,A
23,45,2,A
22,46,2,A
22,47,2,A
22,48,2,A
22,49,2,A
22,50,2,A
14,51,2,A
25,52,2,A
26,53,2,A
25,54,2,A
24,55,2,A
24,56,2,A
24,57,2,A
14,58,2,A
23,59,2,A
23,60,2,A
23,61,2,A
23,62,2,A
23,63,2,A
23,64,2,A
15,65,2,A
23,66,2,A
23,67,2,A
24,68,2,A
23,69,2,A
23,70,2,A
23,71,2,A
14,72,2,A
23,73,2,A
22,74,2,A
22,75,2,A
21,76,2,A
21,77,2,A
21,78,2,A
14,79,2,A
22,80,2,A
22,81,2,A
23,82,2,A
23,83,2,A
23,84,2,A
23,85,2,A
14,86,2,A
22,87,2,A
21,88,2,A
22,89,2,A
23,90,2,A
23,91,2,A
23,92,2,A
13,93,2,A
22,94,2,A
26,95,2,A
29,96,2,A
30,97,2,A
30,98,2,A
32,99,2,A
37,100,2,A
1,1,3,A
1,2,3,A
1,3,3,A
1,4,3,A
1,5,3,A
1,6,3,A
1,7,3,A
1,8,3,A
1,9,3,A
1,10,3,A
1,11,3,A
1,12,3,A
1,13,3,A
1,14,3,A
1,15,3,A
1,16,3,A
1,17,3,A
1,18,3,A
1,19,3,A
1,20,3,A
1,21,3,A
1,22,3,A
1,23,3,A
1,24,3,A
1,25,3,A
1,26,3,A
1,27,3,A
1,28,3,A
1,29,3,A
1,30,3,A
1,31,3,A
1,32,3,A
1,33,3,A
1,34,3,A
1,35,3,A
1,36,3,A
1,37,3,A
1,38,3,A
1,39,3,A
1,40,3,A
1,41,3,A
1,42,3,A
1,43,3,A
1,44,3,A
1,45,3,A
1,46,3,A
1,47,3,A
1,48,3,A
1,49,3,A
1,50,3,A
1,51,3,A
1,52,3,A
1,53,3,A
1,54,3,A
1,55,3,A
1,56,3,A
1,57,3,A
1,58,3,A
1,59,3,A
2,60,3,A
5,61,3,A
7,62,3,A
7,63,3,A
7,64,3,A
10,65,3,A
13,66,3,A
15,67,3,A
19,68,3,A
20,69,3,A
20,70,3,A
20,71,3,A
23,72,3,A
26,73,3,A
30,74,3,A
33,75,3,A
36,76,3,A
36,77,3,A
36,78,3,A
43,79,3,A
46,80,3,A
49,81,3,A
52,82,3,A
54,83,3,A
57,84,3,A
57,85,3,A
61,86,3,A
61,87,3,A
69,88,3,A
71,89,3,A
75,90,3,A
75,91,3,A
75,92,3,A
75,93,3,A
100,94,3,A
100,95,3,A
100,96,3,A
100,97,3,A
100,98,3,A
100,99,3,A
100,100,3,A
58,1,4,A
71,2,4,A
63,3,4,A
61,4,4,A
63,5,4,A
64,6,4,A
60,7,4,A
60,8,4,A
73,9,4,A
60,10,4,A
60,11,4,A
63,12,4,A
50,13,4,A
50,14,4,A
50,15,4,A
68,16,4,A
51,17,4,A
52,18,4,A
52,19,4,A
50,20,4,A
50,21,4,A
50,22,4,A
63,23,4,A
51,24,4,A
49,25,4,A
51,26,4,A
60,27,4,A
59,28,4,A
59,29,4,A
82,30,4,A
60,31,4,A
64,32,4,A
61,33,4,A
63,34,4,A
60,35,4,A
60,36,4,A
72,37,4,A
64,38,4,A
63,39,4,A
64,40,4,A
63,41,4,A
61,42,4,A
61,43,4,A
72,44,4,A
63,45,4,A
62,46,4,A
63,47,4,A
64,48,4,A
61,49,4,A
61,50,4,A
64,51,4,A
46,52,4,A
39,53,4,A
32,54,4,A
24,55,4,A
24,56,4,A
24,57,4,A
26,58,4,A
20,59,4,A
18,60,4,A
17,61,4,A
17,62,4,A
17,63,4,A
17,64,4,A
19,65,4,A
13,66,4,A
12,67,4,A
13,68,4,A
12,69,4,A
12,70,4,A
12,71,4,A
14,72,4,A
11,73,4,A
11,74,4,A
10,75,4,A
10,76,4,A
10,77,4,A
10,78,4,A
11,79,4,A
10,80,4,A
10,81,4,A
11,82,4,A
11,83,4,A
11,84,4,A
11,85,4,A
12,86,4,A
11,87,4,A
11,88,4,A
11,89,4,A
11,90,4,A
11,91,4,A
11,92,4,A
12,93,4,A
11,94,4,A
11,95,4,A
12,96,4,A
13,97,4,A
13,98,4,A
13,99,4,A
15,100,4,A
21,1,5,A
21,2,5,A
21,3,5,A
21,4,5,A
21,5,5,A
21,6,5,A
21,7,5,A
21,8,5,A
21,9,5,A
21,10,5,A
20,11,5,A
20,12,5,A
19,13,5,A
19,14,5,A
19,15,5,A
19,16,5,A
20,17,5,A
20,18,5,A
19,19,5,A
19,20,5,A
20,21,5,A
19,22,5,A
19,23,5,A
17,24,5,A
11,25,5,A
8,26,5,A
8,27,5,A
8,28,5,A
8,29,5,A
8,30,5,A
8,31,5,A
8,32,5,A
8,33,5,A
8,34,5,A
8,35,5,A
8,36,5,A
8,37,5,A
10,38,5,A
8,39,5,A
8,40,5,A
8,41,5,A
8,42,5,A
8,43,5,A
8,44,5,A
8,45,5,A
8,46,5,A
8,47,5,A
8,48,5,A
8,49,5,A
8,50,5,A
8,51,5,A
7,52,5,A
7,53,5,A
8,54,5,A
9,55,5,A
9,56,5,A
8,57,5,A
8,58,5,A
8,59,5,A
8,60,5,A
8,61,5,A
7,62,5,A
7,63,5,A
7,64,5,A
7,65,5,A
8,66,5,A
7,67,5,A
7,68,5,A
7,69,5,A
8,70,5,A
7,71,5,A
7,72,5,A
7,73,5,A
7,74,5,A
8,75,5,A
7,76,5,A
7,77,5,A
7,78,5,A
8,79,5,A
7,80,5,A
7,81,5,A
7,82,5,A
7,83,5,A
7,84,5,A
7,85,5,A
7,86,5,A
7,87,5,A
8,88,5,A
8,89,5,A
7,90,5,A
7,91,5,A
7,92,5,A
7,93,5,A
7,94,5,A
7,95,5,A
8,96,5,A
8,97,5,A
8,98,5,A
8,99,5,A
8,100,5,A
7,1,6,A
7,2,6,A
7,3,6,A
7,4,6,A
7,5,6,A
7,6,6,A
7,7,6,A
7,8,6,A
7,9,6,A
7,10,6,A
7,11,6,A
7,12,6,A
7,13,6,A
7,14,6,A
7,15,6,A
7,16,6,A
7,17,6,A
7,18,6,A
7,19,6,A
7,20,6,A
27,21,6,A
27,22,6,A
27,23,6,A
27,24,6,A
27,25,6,A
27,26,6,A
27,27,6,A
27,28,6,A
27,29,6,A
35,30,6,A
35,31,6,A
35,32,6,A
35,33,6,A
35,34,6,A
35,35,6,A
35,36,6,A
37,37,6,A
37,38,6,A
37,39,6,A
37,40,6,A
37,41,6,A
37,42,6,A
37,43,6,A
37,44,6,A
37,45,6,A
37,46,6,A
37,47,6,A
37,48,6,A
37,49,6,A
37,50,6,A
37,51,6,A
37,52,6,A
37,53,6,A
37,54,6,A
37,55,6,A
37,56,6,A
37,57,6,A
37,58,6,A
37,59,6,A
37,60,6,A
37,61,6,A
37,62,6,A
37,63,6,A
37,64,6,A
37,65,6,A
37,66,6,A
37,67,6,A
37,68,6,A
37,69,6,A
37,70,6,A
37,71,6,A
37,72,6,A
37,73,6,A
37,74,6,A
37,75,6,A
37,76,6,A
37,77,6,A
37,78,6,A
37,79,6,A
37,80,6,A
37,81,6,A
37,82,6,A
37,83,6,A
37,84,6,A
37,85,6,A
37,86,6,A
37,87,6,A
37,88,6,A
37,89,6,A
37,90,6,A
37,91,6,A
37,92,6,A
37,93,6,A
37,94,6,A
37,95,6,A
37,96,6,A
37,97,6,A
37,98,6,A
37,99,6,A
37,100,6,A
9,1,7,A
8,2,7,A
9,3,7,A
9,4,7,A
9,5,7,A
9,6,7,A
9,7,7,A
9,8,7,A
9,9,7,A
9,10,7,A
10,11,7,A
10,12,7,A
10,13,7,A
10,14,7,A
9,15,7,A
9,16,7,A
10,17,7,A
10,18,7,A
10,19,7,A
10,20,7,A
10,21,7,A
10,22,7,A
9,23,7,A
10,24,7,A
10,25,7,A
10,26,7,A
10,27,7,A
10,28,7,A
10,29,7,A
9,30,7,A
10,31,7,A
10,32,7,A
10,33,7,A
10,34,7,A
10,35,7,A
9,36,7,A
9,37,7,A
9,38,7,A
10,39,7,A
10,40,7,A
10,41,7,A
10,42,7,A
10,43,7,A
10,44,7,A
10,45,7,A
10,46,7,A
10,47,7,A
10,48,7,A
10,49,7,A
9,50,7,A
9,51,7,A
10,52,7,A
10,53,7,A
10,54,7,A
10,55,7,A
10,56,7,A
10,57,7,A
10,58,7,A
10,59,7,A
10,60,7,A
10,61,7,A
10,62,7,A
10,63,7,A
10,64,7,A
10,65,7,A
10,66,7,A
10,67,7,A
10,68,7,A
10,69,7,A
10,70,7,A
9,71,7,A
9,72,7,A
9,73,7,A
10,74,7,A
10,75,7,A
10,76,7,A
10,77,7,A
10,78,7,A
9,79,7,A
10,80,7,A
10,81,7,A
10,82,7,A
